Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
1395, 11.011431694030762, 10.963351249694824 +/- 0.23617511987686157, 0.05288654565811157 +/- 0.01819089613854885, 0.18051844835281372 +/- 0.06282755732536316, 1.230959415435791 +/- 0.0, 0.9973970055580139 +/- 0.004054276272654533, 5.125823497772217 +/- 0.007494537625461817, 1.0184695720672607
1396, 11.025936126708984, 10.98216438293457 +/- 0.20658919215202332, 0.05376625061035156 +/- 0.015347752720117569, 0.19359511137008667 +/- 0.06440787762403488, 1.230959415435791 +/- 0.0, 0.9967843294143677 +/- 0.00458222720772028, 5.123886585235596 +/- 0.006374775432050228, 1.0192906856536865
1397, 10.985738754272461, 10.947319030761719 +/- 0.2480328381061554, 0.051398567855358124 +/- 0.018696622923016548, 0.17875632643699646 +/- 0.07027027010917664, 1.230959415435791 +/- 0.0, 0.9970524311065674 +/- 0.004239748232066631, 5.125955581665039 +/- 0.0092866700142622, 1.0205318927764893
1398, 10.859845161437988, 10.933025360107422 +/- 0.23361411690711975, 0.050306156277656555 +/- 0.017667539417743683, 0.17268039286136627 +/- 0.06558160483837128, 1.230959415435791 +/- 0.0, 0.9969139695167542 +/- 0.003827793523669243, 5.127432823181152 +/- 0.0078028300777077675, 1.0192017555236816
1399, 10.872106552124023, 10.929403305053711 +/- 0.2704051733016968, 0.0501277893781662 +/- 0.02023835852742195, 0.17129328846931458 +/- 0.07453622668981552, 1.230959415435791 +/- 0.0, 0.9969781041145325 +/- 0.00342224957421422, 5.127373695373535 +/- 0.006089292000979185, 1.0187625885009766
1400, 10.901371955871582, 10.936141967773438 +/- 0.2147146761417389, 0.050718486309051514 +/- 0.016270402818918228, 0.17355379462242126 +/- 0.06010129675269127, 1.230959415435791 +/- 0.0, 0.9973361492156982 +/- 0.003992934245616198, 5.12654972076416 +/- 0.006785046774893999, 1.018343448638916
1401, 11.13652515411377, 10.918233871459961 +/- 0.19082359969615936, 0.049085572361946106 +/- 0.014513503760099411, 0.1699710637331009 +/- 0.05541636422276497, 1.230959415435791 +/- 0.0, 0.9970672130584717 +/- 0.0036320008803159, 5.1276140213012695 +/- 0.0071492246352136135, 1.01991605758667
1402, 10.93346881866455, 10.942588806152344 +/- 0.24363774061203003, 0.05091137811541557 +/- 0.01836937479674816, 0.1783882975578308 +/- 0.06932636350393295, 1.230959415435791 +/- 0.0, 0.9970325231552124 +/- 0.003728054231032729, 5.126407623291016 +/- 0.006560255773365498, 1.0200421810150146
1403, 11.117374420166016, 10.941164016723633 +/- 0.2518126368522644, 0.05085825175046921 +/- 0.018980911001563072, 0.1753637194633484 +/- 0.06813391298055649, 1.230959415435791 +/- 0.0, 0.9968639612197876 +/- 0.003908274229615927, 5.127353668212891 +/- 0.0048191603273153305, 1.019629716873169
1404, 11.138751029968262, 10.960315704345703 +/- 0.21903228759765625, 0.052427202463150024 +/- 0.016342781484127045, 0.180604949593544 +/- 0.06264535337686539, 1.230959415435791 +/- 0.0, 0.996984601020813 +/- 0.003994126338511705, 5.126466751098633 +/- 0.006841253023594618, 1.0194177627563477
1405, 10.986123085021973, 10.938897132873535 +/- 0.22315937280654907, 0.05044408515095711 +/- 0.017118843272328377, 0.1785544455051422 +/- 0.06218242272734642, 1.230959415435791 +/- 0.0, 0.9972701668739319 +/- 0.0038098443765193224, 5.126852512359619 +/- 0.007354568224400282, 1.0189156532287598
1406, 10.963488578796387, 10.90825080871582 +/- 0.2213868945837021, 0.04814784973859787 +/- 0.017425738275051117, 0.16812661290168762 +/- 0.05797361955046654, 1.230959415435791 +/- 0.0, 0.9969192743301392 +/- 0.0036261852364987135, 5.128190517425537 +/- 0.006939287763088942, 1.0191423892974854
1407, 11.089585304260254, 10.971675872802734 +/- 0.22047075629234314, 0.053025804460048676 +/- 0.01692628301680088, 0.18930186331272125 +/- 0.06470180302858353, 1.230959415435791 +/- 0.0, 0.9973798990249634 +/- 0.004910252522677183, 5.124509334564209 +/- 0.008419453166425228, 1.0206658840179443
1408, 10.814351081848145, 10.986361503601074 +/- 0.23186415433883667, 0.054685309529304504 +/- 0.017763912677764893, 0.18769407272338867 +/- 0.06413255631923676, 1.230959415435791 +/- 0.0, 0.9970245957374573 +/- 0.003877336625009775, 5.124712944030762 +/- 0.006716861389577389, 1.020050048828125
1409, 10.828341484069824, 10.954568862915039 +/- 0.2281164526939392, 0.05178418010473251 +/- 0.017499584704637527, 0.18255144357681274 +/- 0.06303833425045013, 1.230959415435791 +/- 0.0, 0.9967361092567444 +/- 0.003942934330552816, 5.1257781982421875 +/- 0.006658938247710466, 1.0189008712768555
1410, 10.971915245056152, 10.982160568237305 +/- 0.19705086946487427, 0.05422604829072952 +/- 0.015174776315689087, 0.18879055976867676 +/- 0.05674518272280693, 1.230959415435791 +/- 0.0, 0.9971567988395691 +/- 0.0048088752664625645, 5.123994827270508 +/- 0.008698275312781334, 1.0198204517364502
1411, 10.914229393005371, 10.944337844848633 +/- 0.24563837051391602, 0.05095265805721283 +/- 0.018911756575107574, 0.1790570765733719 +/- 0.06356924027204514, 1.230959415435791 +/- 0.0, 0.9967758655548096 +/- 0.003691211575642228, 5.126676559448242 +/- 0.005997915286570787, 1.0206186771392822
1412, 10.9435453414917, 10.940058708190918 +/- 0.2050173431634903, 0.05098740756511688 +/- 0.015583918429911137, 0.173438161611557 +/- 0.05721665546298027, 1.230959415435791 +/- 0.0, 0.9971235394477844 +/- 0.003638878930360079, 5.127297401428223 +/- 0.007646829355508089, 1.0215263366699219
1413, 10.779865264892578, 10.918937683105469 +/- 0.19812312722206116, 0.04877699539065361 +/- 0.014741074293851852, 0.17295973002910614 +/- 0.05974464863538742, 1.230959415435791 +/- 0.0, 0.9969428777694702 +/- 0.003981837071478367, 5.127843856811523 +/- 0.004879240412265062, 1.020418405532837
1414, 11.012493133544922, 10.939716339111328 +/- 0.21345631778240204, 0.05056285113096237 +/- 0.016581375151872635, 0.17803257703781128 +/- 0.05586445704102516, 1.230959415435791 +/- 0.0, 0.9968345761299133 +/- 0.003578540636226535, 5.126885414123535 +/- 0.006631402764469385, 1.0191657543182373
1415, 11.0252103805542, 10.972131729125977 +/- 0.22212734818458557, 0.05346027389168739 +/- 0.01721176691353321, 0.1847219467163086 +/- 0.0607115663588047, 1.230959415435791 +/- 0.0, 0.9972801208496094 +/- 0.003794655203819275, 5.125313758850098 +/- 0.008265265263617039, 1.0196454524993896
1416, 10.971060752868652, 10.926878929138184 +/- 0.19084611535072327, 0.04999314993619919 +/- 0.014523734338581562, 0.1708264946937561 +/- 0.0544910691678524, 1.230959415435791 +/- 0.0, 0.9970425963401794 +/- 0.0039311801083385944, 5.126850128173828 +/- 0.005079840309917927, 1.0191082954406738
1417, 10.867631912231445, 10.92012882232666 +/- 0.23282846808433533, 0.04932570457458496 +/- 0.017611397430300713, 0.1695062220096588 +/- 0.06485098600387573, 1.230959415435791 +/- 0.0, 0.9971268177032471 +/- 0.003510981798171997, 5.127654075622559 +/- 0.005852062255144119, 1.0210669040679932
1418, 10.794951438903809, 10.923735618591309 +/- 0.19301122426986694, 0.04947248846292496 +/- 0.014553755521774292, 0.17256678640842438 +/- 0.056334614753723145, 1.230959415435791 +/- 0.0, 0.9971603155136108 +/- 0.004249249119311571, 5.12691593170166 +/- 0.007299590390175581, 1.020587682723999
1419, 10.935726165771484, 10.894350051879883 +/- 0.20897303521633148, 0.046610355377197266 +/- 0.015562254935503006, 0.167560875415802 +/- 0.06232254207134247, 1.230959415435791 +/- 0.0, 0.9973381757736206 +/- 0.003605951089411974, 5.129338264465332 +/- 0.005940496921539307, 1.0195767879486084
1420, 11.07032585144043, 10.916969299316406 +/- 0.2228095531463623, 0.04887177050113678 +/- 0.017071794718503952, 0.16974923014640808 +/- 0.062174294143915176, 1.230959415435791 +/- 0.0, 0.9971546530723572 +/- 0.003699307097122073, 5.128161907196045 +/- 0.007726531941443682, 1.0188968181610107
1421, 11.317626953125, 10.927913665771484 +/- 0.21198886632919312, 0.04956057667732239 +/- 0.015806153416633606, 0.1746760904788971 +/- 0.06244802847504616, 1.230959415435791 +/- 0.0, 0.9969844818115234 +/- 0.0038184954319149256, 5.127632141113281 +/- 0.005536975339055061, 1.0183336734771729
1422, 11.14164924621582, 10.964298248291016 +/- 0.2277067005634308, 0.05306747555732727 +/- 0.01744380220770836, 0.18182629346847534 +/- 0.06561730057001114, 1.230959415435791 +/- 0.0, 0.9972510933876038 +/- 0.003902663243934512, 5.124759674072266 +/- 0.008108165115118027, 1.018462896347046
1423, 11.196805000305176, 10.921598434448242 +/- 0.1864784061908722, 0.04965615272521973 +/- 0.014474565163254738, 0.16897791624069214 +/- 0.052109356969594955, 1.230959415435791 +/- 0.0, 0.9968170523643494 +/- 0.0039884005673229694, 5.12672758102417 +/- 0.006889792624861002, 1.0194015502929688
1424, 10.868882179260254, 10.903839111328125 +/- 0.1949443221092224, 0.04838482663035393 +/- 0.014899578876793385, 0.16209354996681213 +/- 0.052483703941106796, 1.230959415435791 +/- 0.0, 0.997145414352417 +/- 0.003527082270011306, 5.1279191970825195 +/- 0.006622411776334047, 1.0207672119140625
1425, 10.861113548278809, 10.919564247131348 +/- 0.19732794165611267, 0.049192942678928375 +/- 0.01499782595783472, 0.16994376480579376 +/- 0.054173968732357025, 1.230959415435791 +/- 0.0, 0.9971423745155334 +/- 0.0035153538919985294, 5.127819538116455 +/- 0.004476102534681559, 1.0199463367462158
1426, 10.794319152832031, 10.913463592529297 +/- 0.17812536656856537, 0.04772137105464935 +/- 0.013076652772724628, 0.1793871819972992 +/- 0.06313379108905792, 1.230959415435791 +/- 0.0, 0.9972274303436279 +/- 0.0037736177910119295, 5.127335071563721 +/- 0.005993739236146212, 1.0195393562316895
1427, 10.936945915222168, 10.92892837524414 +/- 0.18553553521633148, 0.05012985318899155 +/- 0.014099188148975372, 0.1717805713415146 +/- 0.05115170404314995, 1.230959415435791 +/- 0.0, 0.9971590042114258 +/- 0.0037380626890808344, 5.1268229484558105 +/- 0.004942904692143202, 1.0195503234863281
1428, 10.917774200439453, 10.918052673339844 +/- 0.22430488467216492, 0.04923234507441521 +/- 0.017038891091942787, 0.16751253604888916 +/- 0.06171013042330742, 1.230959415435791 +/- 0.0, 0.9973000884056091 +/- 0.003288757288828492, 5.12820291519165 +/- 0.006788373924791813, 1.0190465450286865
1429, 10.868803024291992, 10.96490478515625 +/- 0.2467224895954132, 0.05244402587413788 +/- 0.018380535766482353, 0.1861312985420227 +/- 0.07610981911420822, 1.230959415435791 +/- 0.0, 0.9968353509902954 +/- 0.005760527681559324, 5.125006675720215 +/- 0.010831382125616074, 1.0188331604003906
1430, 11.013312339782715, 10.871381759643555 +/- 0.18084295094013214, 0.04532484710216522 +/- 0.014008713886141777, 0.15669888257980347 +/- 0.04987071454524994, 1.230959415435791 +/- 0.0, 0.9973758459091187 +/- 0.003392233047634363, 5.12979793548584 +/- 0.0064862859435379505, 1.0180549621582031
1431, 10.922952651977539, 10.943449020385742 +/- 0.29009005427360535, 0.0511617511510849 +/- 0.02221248671412468, 0.1754566878080368 +/- 0.07521311938762665, 1.230959415435791 +/- 0.0, 0.9972482919692993 +/- 0.003934465814381838, 5.127035140991211 +/- 0.007975626736879349, 1.0190176963806152
1432, 11.13325023651123, 10.932777404785156 +/- 0.16435743868350983, 0.050360336899757385 +/- 0.012562348507344723, 0.1732303500175476 +/- 0.04728652909398079, 1.230959415435791 +/- 0.0, 0.9967696666717529 +/- 0.003936040215194225, 5.126675128936768 +/- 0.006584725342690945, 1.018425464630127
1433, 10.706459999084473, 10.9090576171875 +/- 0.2243763953447342, 0.048473261296749115 +/- 0.01692567579448223, 0.16536226868629456 +/- 0.061011288315057755, 1.230959415435791 +/- 0.0, 0.9973301887512207 +/- 0.003353419713675976, 5.128562927246094 +/- 0.006012676749378443, 1.0194320678710938
1434, 10.860740661621094, 10.91392707824707 +/- 0.21435081958770752, 0.04886399954557419 +/- 0.01578298956155777, 0.16778749227523804 +/- 0.06387698650360107, 1.230959415435791 +/- 0.0, 0.9972591400146484 +/- 0.003932477906346321, 5.12760066986084 +/- 0.006699989549815655, 1.0192618370056152
1435, 10.858925819396973, 10.907981872558594 +/- 0.1854134202003479, 0.048303522169589996 +/- 0.014446078799664974, 0.16734358668327332 +/- 0.050704631954431534, 1.230959415435791 +/- 0.0, 0.997013509273529 +/- 0.0033164697233587503, 5.127805233001709 +/- 0.005546228028833866, 1.020277500152588
1436, 10.860857963562012, 10.90838623046875 +/- 0.2249753326177597, 0.04842991381883621 +/- 0.017478369176387787, 0.16615408658981323 +/- 0.06088574230670929, 1.230959415435791 +/- 0.0, 0.9973976612091064 +/- 0.003830510191619396, 5.127894401550293 +/- 0.008376752957701683, 1.0199260711669922
1437, 10.789803504943848, 10.937400817871094 +/- 0.2087257355451584, 0.05021638423204422 +/- 0.016053155064582825, 0.18005488812923431 +/- 0.05889100581407547, 1.230959415435791 +/- 0.0, 0.9971194267272949 +/- 0.004143590107560158, 5.126317977905273 +/- 0.008283257484436035, 1.018263816833496
1438, 10.862099647521973, 10.9022216796875 +/- 0.20385541021823883, 0.04773661121726036 +/- 0.01560896448791027, 0.16532978415489197 +/- 0.05715746432542801, 1.230959415435791 +/- 0.0, 0.997159481048584 +/- 0.004156503360718489, 5.128496170043945 +/- 0.007731711957603693, 1.0182716846466064
1439, 10.744281768798828, 10.891561508178711 +/- 0.2188061773777008, 0.0463782362639904 +/- 0.016286851838231087, 0.16651174426078796 +/- 0.06345234811306, 1.230959415435791 +/- 0.0, 0.99717116355896 +/- 0.003354219952598214, 5.129671096801758 +/- 0.005926033481955528, 1.0190587043762207
1440, 10.991186141967773, 10.898658752441406 +/- 0.21429400146007538, 0.04718843847513199 +/- 0.016056764870882034, 0.16601982712745667 +/- 0.059419192373752594, 1.230959415435791 +/- 0.0, 0.9974584579467773 +/- 0.003996688406914473, 5.129255294799805 +/- 0.0059380121529102325, 1.0186433792114258
1441, 10.762137413024902, 10.885893821716309 +/- 0.20374658703804016, 0.04657977446913719 +/- 0.015353585593402386, 0.15908753871917725 +/- 0.05654420331120491, 1.230959415435791 +/- 0.0, 0.9970460534095764 +/- 0.0035811010748147964, 5.129426956176758 +/- 0.005505508743226528, 1.0185668468475342
1442, 11.113432884216309, 10.875299453735352 +/- 0.19634473323822021, 0.045898862183094025 +/- 0.01522691361606121, 0.15362638235092163 +/- 0.048508040606975555, 1.230959415435791 +/- 0.0, 0.9973702430725098 +/- 0.0032289379741996527, 5.130475044250488 +/- 0.003913948778063059, 1.0203135013580322
1443, 10.86296272277832, 10.93675708770752 +/- 0.20335617661476135, 0.05014421045780182 +/- 0.015134028159081936, 0.17922399938106537 +/- 0.06398725509643555, 1.230959415435791 +/- 0.0, 0.99715256690979 +/- 0.003941304516047239, 5.126863479614258 +/- 0.005624289158731699, 1.0213487148284912
1444, 10.837284088134766, 10.912860870361328 +/- 0.16611988842487335, 0.048911064863204956 +/- 0.012745894491672516, 0.1657296121120453 +/- 0.04539016634225845, 1.230959415435791 +/- 0.0, 0.9971328377723694 +/- 0.0036552746314555407, 5.127931118011475 +/- 0.004513428080826998, 1.02024245262146
1445, 10.910755157470703, 10.890336036682129 +/- 0.19874565303325653, 0.04697772487998009 +/- 0.014854147098958492, 0.1602431982755661 +/- 0.0566863976418972, 1.230959415435791 +/- 0.0, 0.9971962571144104 +/- 0.0037435521371662617, 5.129064083099365 +/- 0.005424098111689091, 1.0210990905761719
1446, 10.964119911193848, 10.923128128051758 +/- 0.19591540098190308, 0.049528852105140686 +/- 0.014939093962311745, 0.17065629363059998 +/- 0.05394903942942619, 1.230959415435791 +/- 0.0, 0.9972103834152222 +/- 0.0037407244089990854, 5.12750244140625 +/- 0.005546053405851126, 1.0215511322021484
1447, 10.782289505004883, 10.870853424072266 +/- 0.2013949304819107, 0.04535474255681038 +/- 0.015163454227149487, 0.15558435022830963 +/- 0.057369764894247055, 1.230959415435791 +/- 0.0, 0.997356116771698 +/- 0.0031852389220148325, 5.130004405975342 +/- 0.005436692852526903, 1.0192887783050537
1448, 10.863243103027344, 10.902978897094727 +/- 0.23048575222492218, 0.04804414510726929 +/- 0.01734650693833828, 0.16238567233085632 +/- 0.06489148736000061, 1.230959415435791 +/- 0.0, 0.9972802996635437 +/- 0.0035653121303766966, 5.12907075881958 +/- 0.0071058375760912895, 1.018585443496704
1449, 10.884514808654785, 10.904462814331055 +/- 0.18841275572776794, 0.047827910631895065 +/- 0.014326516538858414, 0.1672850102186203 +/- 0.05233382061123848, 1.230959415435791 +/- 0.0, 0.9968790411949158 +/- 0.0037918135058134794, 5.128243446350098 +/- 0.00593235157430172, 1.0215284824371338
1450, 10.819319725036621, 10.874444007873535 +/- 0.1788346767425537, 0.045470744371414185 +/- 0.013854843564331532, 0.15692681074142456 +/- 0.04937102273106575, 1.230959415435791 +/- 0.0, 0.9975323677062988 +/- 0.0034257827792316675, 5.130513668060303 +/- 0.00649784691631794, 1.0206713676452637
1451, 11.061488151550293, 10.923235893249512 +/- 0.2039724588394165, 0.04972159489989281 +/- 0.015836557373404503, 0.16915489733219147 +/- 0.058503344655036926, 1.230959415435791 +/- 0.0, 0.9971678853034973 +/- 0.003855780465528369, 5.127287864685059 +/- 0.008275670930743217, 1.0200164318084717
1452, 10.901795387268066, 10.924592971801758 +/- 0.20080840587615967, 0.04994061589241028 +/- 0.01563357748091221, 0.1691606491804123 +/- 0.055708106607198715, 1.230959415435791 +/- 0.0, 0.9973410367965698 +/- 0.004042026121169329, 5.126842498779297 +/- 0.007532401941716671, 1.0198428630828857
1453, 10.765666961669922, 10.906246185302734 +/- 0.23432931303977966, 0.048117633908987045 +/- 0.017933104187250137, 0.16607210040092468 +/- 0.06283770501613617, 1.230959415435791 +/- 0.0, 0.9970036745071411 +/- 0.004050115589052439, 5.128229141235352 +/- 0.006186427548527718, 1.0220541954040527
1454, 10.84013843536377, 10.852861404418945 +/- 0.19360552728176117, 0.043798115104436874 +/- 0.014583065174520016, 0.1496657133102417 +/- 0.05422123894095421, 1.230959415435791 +/- 0.0, 0.9974417686462402 +/- 0.003274199552834034, 5.131744384765625 +/- 0.005649952217936516, 1.021578311920166
1455, 10.829136848449707, 10.879792213439941 +/- 0.18973055481910706, 0.04579303786158562 +/- 0.014143642969429493, 0.16080200672149658 +/- 0.057485952973365784, 1.230959415435791 +/- 0.0, 0.9974048733711243 +/- 0.0035280247684568167, 5.129570960998535 +/- 0.006520399823784828, 1.0185530185699463
1456, 10.887397766113281, 10.891132354736328 +/- 0.2103262096643448, 0.04668804258108139 +/- 0.01586303859949112, 0.16226838529109955 +/- 0.05756216123700142, 1.230959415435791 +/- 0.0, 0.9972257614135742 +/- 0.0031770956702530384, 5.130102157592773 +/- 0.0057023754343390465, 1.0183517932891846
