Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
4563, 4.28170108795166, 3.192718982696533 +/- 0.35957249999046326, 0.07553963363170624 +/- 0.026244966313242912, 0.4090384542942047 +/- 0.13372153043746948, 1.0471973419189453 +/- 0.0, 0.9936007261276245 +/- 0.0026459950022399426, 8.093955993652344 +/- 0.004836676642298698, 1.70961332321167
4564, 4.064700603485107, 3.2542645931243896 +/- 0.41143375635147095, 0.08003678917884827 +/- 0.029721513390541077, 0.4258722960948944 +/- 0.15304189920425415, 1.0471973419189453 +/- 0.0, 0.9936122894287109 +/- 0.0023331965785473585, 8.093599319458008 +/- 0.0037565387319773436, 1.710977554321289
4565, 4.910938262939453, 3.244849681854248 +/- 0.3937404155731201, 0.07911112159490585 +/- 0.028908317908644676, 0.4251815676689148 +/- 0.13730250298976898, 1.0471973419189453 +/- 0.0, 0.9934895634651184 +/- 0.0026218718849122524, 8.094524383544922 +/- 0.004493535961955786, 1.7099368572235107
4566, 3.9302258491516113, 3.214824676513672 +/- 0.38413286209106445, 0.07870330661535263 +/- 0.02824275568127632, 0.40007299184799194 +/- 0.12828895449638367, 1.0471973419189453 +/- 0.0, 0.9937889575958252 +/- 0.0020940674003213644, 8.093689918518066 +/- 0.006243663839995861, 1.709886074066162
4567, 3.928999900817871, 3.251776695251465 +/- 0.44366052746772766, 0.07868656516075134 +/- 0.03213147073984146, 0.4365328550338745 +/- 0.15645836293697357, 1.0471973419189453 +/- 0.0, 0.9934113621711731 +/- 0.0021850145421922207, 8.09423828125 +/- 0.004885019268840551, 1.7094199657440186
4568, 3.8007383346557617, 3.259610176086426 +/- 0.3813648223876953, 0.08133505284786224 +/- 0.02811444364488125, 0.41837766766548157 +/- 0.13412980735301971, 1.0471973419189453 +/- 0.0, 0.9937397837638855 +/- 0.0022756000980734825, 8.093781471252441 +/- 0.0036971145309507847, 1.7098219394683838
4569, 4.320169448852539, 3.176940441131592 +/- 0.3748093843460083, 0.07594810426235199 +/- 0.026925675570964813, 0.3893490433692932 +/- 0.13382600247859955, 1.0471973419189453 +/- 0.0, 0.9937566518783569 +/- 0.0025213235057890415, 8.094306945800781 +/- 0.003943207208067179, 1.709498643875122
4570, 3.927612781524658, 3.238779067993164 +/- 0.40156278014183044, 0.08081646263599396 +/- 0.029732394963502884, 0.40288230776786804 +/- 0.128914937376976, 1.0471973419189453 +/- 0.0, 0.9940840005874634 +/- 0.002541009336709976, 8.094346046447754 +/- 0.004542896989732981, 1.7095882892608643
4571, 4.276805877685547, 3.1713647842407227 +/- 0.39219239354133606, 0.07471561431884766 +/- 0.02875068038702011, 0.3961392045021057 +/- 0.13392981886863708, 1.0471973419189453 +/- 0.0, 0.9936535954475403 +/- 0.002117984229698777, 8.094372749328613 +/- 0.004085082560777664, 1.7088532447814941
4572, 3.9308152198791504, 3.2077436447143555 +/- 0.38217970728874207, 0.07757125794887543 +/- 0.028294021263718605, 0.40386372804641724 +/- 0.12415419518947601, 1.0471973419189453 +/- 0.0, 0.9935503602027893 +/- 0.0021958276629447937, 8.094101905822754 +/- 0.005341849289834499, 1.7094261646270752
4573, 4.210221290588379, 3.2653017044067383 +/- 0.41627752780914307, 0.07983604073524475 +/- 0.030000068247318268, 0.439065158367157 +/- 0.15364328026771545, 1.0471973419189453 +/- 0.0, 0.9939696788787842 +/- 0.002553496276959777, 8.094350814819336 +/- 0.0035897777415812016, 1.7092385292053223
4574, 4.132380485534668, 3.1724624633789062 +/- 0.40641194581985474, 0.07504495233297348 +/- 0.029802894219756126, 0.39377760887145996 +/- 0.13407357037067413, 1.0471973419189453 +/- 0.0, 0.9933925271034241 +/- 0.0019152869936078787, 8.094011306762695 +/- 0.004259434062987566, 1.7090115547180176
4575, 3.92562198638916, 3.275911331176758 +/- 0.416814923286438, 0.07984848320484161 +/- 0.030218375846743584, 0.44931912422180176 +/- 0.1509288102388382, 1.0471973419189453 +/- 0.0, 0.9936003684997559 +/- 0.0023309511598199606, 8.093873977661133 +/- 0.004806429613381624, 1.7091026306152344
4576, 3.915828227996826, 3.186947822570801 +/- 0.39599478244781494, 0.07554089277982712 +/- 0.028649482876062393, 0.40360385179519653 +/- 0.143901988863945, 1.0471973419189453 +/- 0.0, 0.9937638640403748 +/- 0.00221276399679482, 8.094225883483887 +/- 0.00427111005410552, 1.7080457210540771
4577, 4.352695941925049, 3.298868417739868 +/- 0.3815263509750366, 0.08071907609701157 +/- 0.025915570557117462, 0.46310460567474365 +/- 0.15867070853710175, 1.0471973419189453 +/- 0.0, 0.9935725927352905 +/- 0.0028878096491098404, 8.094432830810547 +/- 0.004959014244377613, 1.7082374095916748
4578, 3.4394147396087646, 3.2260265350341797 +/- 0.4109436869621277, 0.07748502492904663 +/- 0.029507635161280632, 0.4230825901031494 +/- 0.15142127871513367, 1.0471973419189453 +/- 0.0, 0.9936673641204834 +/- 0.0021609978284686804, 8.094465255737305 +/- 0.004594416357576847, 1.7082767486572266
4579, 4.125517845153809, 3.1877710819244385 +/- 0.3810332715511322, 0.07680857181549072 +/- 0.02818501740694046, 0.39183443784713745 +/- 0.12428292632102966, 1.0471973419189453 +/- 0.0, 0.9939514398574829 +/- 0.002739218296483159, 8.093768119812012 +/- 0.0040593016892671585, 1.7074122428894043
4580, 4.011487007141113, 3.236037254333496 +/- 0.3742847144603729, 0.07921308279037476 +/- 0.027963053435087204, 0.41583067178726196 +/- 0.13035257160663605, 1.0471973419189453 +/- 0.0, 0.9938077330589294 +/- 0.0025111737195402384, 8.094443321228027 +/- 0.00416227150708437, 1.7078890800476074
4581, 4.087226867675781, 3.221738815307617 +/- 0.40130433440208435, 0.07668779045343399 +/- 0.03033492900431156, 0.4269539713859558 +/- 0.13143670558929443, 1.0471973419189453 +/- 0.0, 0.9935541152954102 +/- 0.001752608921378851, 8.093779563903809 +/- 0.004315713886171579, 1.7079126834869385
4582, 3.815398693084717, 3.2542366981506348 +/- 0.4062081277370453, 0.07968480885028839 +/- 0.028970759361982346, 0.4293678104877472 +/- 0.15092848241329193, 1.0471973419189453 +/- 0.0, 0.993664026260376 +/- 0.002415882423520088, 8.093690872192383 +/- 0.0039282976649701595, 1.7075700759887695
4583, 3.9497764110565186, 3.1456868648529053 +/- 0.3690682351589203, 0.07349929213523865 +/- 0.027462974190711975, 0.382340669631958 +/- 0.12452201545238495, 1.0471973419189453 +/- 0.0, 0.9934568405151367 +/- 0.0019171261228621006, 8.094818115234375 +/- 0.0040610493160784245, 1.708188772201538
4584, 3.6244187355041504, 3.1917800903320312 +/- 0.3873045742511749, 0.07647861540317535 +/- 0.028535205870866776, 0.39963141083717346 +/- 0.13143722712993622, 1.0471973419189453 +/- 0.0, 0.9941565990447998 +/- 0.002141195349395275, 8.093957901000977 +/- 0.004577234853059053, 1.7070837020874023
4585, 4.179405212402344, 3.1536636352539062 +/- 0.37503641843795776, 0.07473865151405334 +/- 0.02790144272148609, 0.3781949281692505 +/- 0.11996880918741226, 1.0471973419189453 +/- 0.0, 0.9936704635620117 +/- 0.002226191572844982, 8.094320297241211 +/- 0.003121785121038556, 1.7085630893707275
4586, 3.7768123149871826, 3.21087646484375 +/- 0.4013267159461975, 0.07685185223817825 +/- 0.029769716784358025, 0.41440409421920776 +/- 0.13254980742931366, 1.0471973419189453 +/- 0.0, 0.9939026236534119 +/- 0.0023182749282568693, 8.094794273376465 +/- 0.004168120212852955, 1.707465410232544
4587, 4.136817455291748, 3.1869778633117676 +/- 0.3506198227405548, 0.07615422457456589 +/- 0.02648003213107586, 0.3975440263748169 +/- 0.1118137463927269, 1.0471973419189453 +/- 0.0, 0.9938654899597168 +/- 0.002055358374491334, 8.094822883605957 +/- 0.0040413145907223225, 1.7082374095916748
4588, 3.666818380355835, 3.147148609161377 +/- 0.3750133812427521, 0.07312222570180893 +/- 0.027589818462729454, 0.38838160037994385 +/- 0.12698028981685638, 1.0471973419189453 +/- 0.0, 0.9938933849334717 +/- 0.0020577784162014723, 8.093567848205566 +/- 0.003642815165221691, 1.7072901725769043
4589, 3.939192771911621, 3.1709342002868652 +/- 0.371473103761673, 0.07419581711292267 +/- 0.027429591864347458, 0.4014431834220886 +/- 0.12863789498806, 1.0471973419189453 +/- 0.0, 0.9940302968025208 +/- 0.002469864673912525, 8.093437194824219 +/- 0.00551065756008029, 1.7073986530303955
4590, 4.262973785400391, 3.1703476905822754 +/- 0.37698543071746826, 0.07406139373779297 +/- 0.027735557407140732, 0.4021974802017212 +/- 0.12885499000549316, 1.0471973419189453 +/- 0.0, 0.994052529335022 +/- 0.0021377603989094496, 8.094169616699219 +/- 0.004762792494148016, 1.7064831256866455
4591, 4.099161148071289, 3.189445972442627 +/- 0.3722124695777893, 0.07457499206066132 +/- 0.02718435600399971, 0.41570746898651123 +/- 0.13677239418029785, 1.0471973419189453 +/- 0.0, 0.9938980937004089 +/- 0.0022942693904042244, 8.094955444335938 +/- 0.0037888847291469574, 1.7057545185089111
4592, 4.218155384063721, 3.1569809913635254 +/- 0.4088171720504761, 0.07454856485128403 +/- 0.030415231361985207, 0.38388198614120483 +/- 0.1286264955997467, 1.0471973419189453 +/- 0.0, 0.9939298629760742 +/- 0.0021276287734508514, 8.093903541564941 +/- 0.004652316682040691, 1.7059674263000488
4593, 4.406912803649902, 3.193504571914673 +/- 0.3632787764072418, 0.07531873881816864 +/- 0.026393596082925797, 0.41241535544395447 +/- 0.1367272585630417, 1.0471973419189453 +/- 0.0, 0.9938626885414124 +/- 0.002255496568977833, 8.094504356384277 +/- 0.004803341347724199, 1.7052679061889648
4594, 4.297297477722168, 3.1645731925964355 +/- 0.36006420850753784, 0.0747649148106575 +/- 0.026502443477511406, 0.38905957341194153 +/- 0.12415260821580887, 1.0471973419189453 +/- 0.0, 0.9939199686050415 +/- 0.002328980015590787, 8.094501495361328 +/- 0.00593868363648653, 1.7052345275878906
4595, 4.0803985595703125, 3.212944984436035 +/- 0.37879011034965515, 0.07802839577198029 +/- 0.02755718305706978, 0.4048396348953247 +/- 0.13101793825626373, 1.0471973419189453 +/- 0.0, 0.9939067363739014 +/- 0.0023838463239371777, 8.094161987304688 +/- 0.0037295648362487555, 1.706420660018921
4596, 3.9236526489257812, 3.1829452514648438 +/- 0.3812672197818756, 0.07411569356918335 +/- 0.02749200537800789, 0.41358521580696106 +/- 0.13637390732765198, 1.0471973419189453 +/- 0.0, 0.9935173988342285 +/- 0.001869071158580482, 8.094605445861816 +/- 0.004497950430959463, 1.7055282592773438
4597, 4.100569725036621, 3.144958972930908 +/- 0.37762966752052307, 0.07468518614768982 +/- 0.027714688330888748, 0.3703242540359497 +/- 0.12202934175729752, 1.0471973419189453 +/- 0.0, 0.993928074836731 +/- 0.0020302394405007362, 8.094736099243164 +/- 0.004221638198941946, 1.7069003582000732
4598, 3.7192270755767822, 3.1469058990478516 +/- 0.35893526673316956, 0.07548937201499939 +/- 0.027163932099938393, 0.3638784885406494 +/- 0.1122034415602684, 1.0471973419189453 +/- 0.0, 0.9938467741012573 +/- 0.0024858457036316395, 8.094919204711914 +/- 0.003360690316185355, 1.7061669826507568
4599, 3.9476070404052734, 3.174386501312256 +/- 0.38356563448905945, 0.07427901029586792 +/- 0.028059113770723343, 0.4036834239959717 +/- 0.1292930543422699, 1.0471973419189453 +/- 0.0, 0.9937189817428589 +/- 0.0018556175054982305, 8.094493865966797 +/- 0.004264262039214373, 1.7062041759490967
4600, 3.8352785110473633, 3.1655209064483643 +/- 0.39610549807548523, 0.0747029185295105 +/- 0.02891186811029911, 0.3909343183040619 +/- 0.13619151711463928, 1.0471973419189453 +/- 0.0, 0.9941093921661377 +/- 0.002347637200728059, 8.094145774841309 +/- 0.005716383457183838, 1.705871343612671
4601, 3.751105785369873, 3.217407703399658 +/- 0.4064648151397705, 0.07768046110868454 +/- 0.028996901586651802, 0.4128986597061157 +/- 0.15139885246753693, 1.0471973419189453 +/- 0.0, 0.9938775300979614 +/- 0.0019513285951688886, 8.094301223754883 +/- 0.005378006491810083, 1.7071070671081543
4602, 4.288853645324707, 3.1216282844543457 +/- 0.3999815881252289, 0.07274991273880005 +/- 0.029197849333286285, 0.36670583486557007 +/- 0.13020943105220795, 1.0471973419189453 +/- 0.0, 0.9941001534461975 +/- 0.001984143629670143, 8.094196319580078 +/- 0.005202591419219971, 1.7058496475219727
4603, 4.066961288452148, 3.1567423343658447 +/- 0.4215417206287384, 0.07393495738506317 +/- 0.0307061355561018, 0.38943180441856384 +/- 0.1468965858221054, 1.0471973419189453 +/- 0.0, 0.9939606785774231 +/- 0.002513659419491887, 8.0947265625 +/- 0.004233848303556442, 1.708533525466919
4604, 3.8854355812072754, 3.1704659461975098 +/- 0.3958774209022522, 0.07448726892471313 +/- 0.02849702350795269, 0.39768925309181213 +/- 0.14489661157131195, 1.0471973419189453 +/- 0.0, 0.9940081834793091 +/- 0.0025615254417061806, 8.09463119506836 +/- 0.0036335077602416277, 1.7084133625030518
4605, 4.253830909729004, 3.1752235889434814 +/- 0.42890453338623047, 0.07434551417827606 +/- 0.030857255682349205, 0.4038928747177124 +/- 0.14891250431537628, 1.0471973419189453 +/- 0.0, 0.9937896728515625 +/- 0.0020413289312273264, 8.09440803527832 +/- 0.003814846044406295, 1.7074110507965088
4606, 4.126221656799316, 3.1411571502685547 +/- 0.3957599699497223, 0.07203987240791321 +/- 0.029013799503445625, 0.39313143491744995 +/- 0.13076987862586975, 1.0471973419189453 +/- 0.0, 0.9940774440765381 +/- 0.0019528805278241634, 8.094951629638672 +/- 0.0035214927047491074, 1.707589864730835
4607, 4.090120315551758, 3.17767333984375 +/- 0.4115140438079834, 0.0750444084405899 +/- 0.030687345191836357, 0.3997665345668793 +/- 0.12806859612464905, 1.0471973419189453 +/- 0.0, 0.9941825866699219 +/- 0.002331426367163658, 8.094139099121094 +/- 0.004646001849323511, 1.7070517539978027
4608, 3.864748239517212, 3.1876840591430664 +/- 0.3605147898197174, 0.07417628169059753 +/- 0.026574552059173584, 0.4180492162704468 +/- 0.1251082569360733, 1.0471973419189453 +/- 0.0, 0.993796706199646 +/- 0.0018806010484695435, 8.094681739807129 +/- 0.0045597427524626255, 1.7065815925598145
4609, 3.765246868133545, 3.173625946044922 +/- 0.3997907340526581, 0.07502168416976929 +/- 0.029488755390048027, 0.3955458402633667 +/- 0.1271011233329773, 1.0471973419189453 +/- 0.0, 0.9939210414886475 +/- 0.0023549271281808615, 8.094452857971191 +/- 0.0043886261992156506, 1.7066309452056885
4610, 4.248250961303711, 3.1521830558776855 +/- 0.3759176731109619, 0.07190493494272232 +/- 0.027447709813714027, 0.40539276599884033 +/- 0.13271792232990265, 1.0471973419189453 +/- 0.0, 0.9938056468963623 +/- 0.002023442415520549, 8.093978881835938 +/- 0.0052413675002753735, 1.7065849304199219
4611, 3.755194902420044, 3.1031908988952637 +/- 0.38353991508483887, 0.07232165336608887 +/- 0.028594326227903366, 0.3522237241268158 +/- 0.12060288339853287, 1.0471973419189453 +/- 0.0, 0.9939146041870117 +/- 0.0020633835811167955, 8.094487190246582 +/- 0.003980785142630339, 1.7069377899169922
4612, 3.8973681926727295, 3.1220645904541016 +/- 0.37106528878211975, 0.07211291790008545 +/- 0.02726961486041546, 0.37325775623321533 +/- 0.12440871447324753, 1.0471973419189453 +/- 0.0, 0.994220495223999 +/- 0.002182339783757925, 8.095444679260254 +/- 0.005129482597112656, 1.7065348625183105
4613, 3.9764769077301025, 3.15621018409729 +/- 0.40910112857818604, 0.07405728101730347 +/- 0.030146799981594086, 0.38843363523483276 +/- 0.13520333170890808, 1.0471973419189453 +/- 0.0, 0.9943219423294067 +/- 0.0019640352111309767, 8.094375610351562 +/- 0.006136242300271988, 1.706857442855835
4614, 3.7764525413513184, 3.1837072372436523 +/- 0.40480634570121765, 0.07575081288814545 +/- 0.030134592205286026, 0.39845889806747437 +/- 0.13189435005187988, 1.0471973419189453 +/- 0.0, 0.9938751459121704 +/- 0.0019810174126178026, 8.094386100769043 +/- 0.005252226255834103, 1.7063236236572266
4615, 3.4838027954101562, 3.1830849647521973 +/- 0.4080018997192383, 0.07480709254741669 +/- 0.028410883620381355, 0.4069134593009949 +/- 0.15903276205062866, 1.0471973419189453 +/- 0.0, 0.9936450123786926 +/- 0.0020903330296278, 8.094499588012695 +/- 0.0048590898513793945, 1.7067773342132568
4616, 3.568175792694092, 3.13520884513855 +/- 0.36960941553115845, 0.07271123677492142 +/- 0.027487022802233696, 0.3805564045906067 +/- 0.12024974822998047, 1.0471973419189453 +/- 0.0, 0.9940345883369446 +/- 0.002142521319910884, 8.09408950805664 +/- 0.0036292201839387417, 1.7058441638946533
4617, 3.59684157371521, 3.1467020511627197 +/- 0.41901105642318726, 0.07278293371200562 +/- 0.03091338276863098, 0.39125996828079224 +/- 0.13408732414245605, 1.0471973419189453 +/- 0.0, 0.9940424561500549 +/- 0.0018810813780874014, 8.094839096069336 +/- 0.004127641674131155, 1.7058959007263184
4618, 3.638216733932495, 3.1060938835144043 +/- 0.40690600872039795, 0.07263775169849396 +/- 0.030018754303455353, 0.351534366607666 +/- 0.12656188011169434, 1.0471973419189453 +/- 0.0, 0.9937198162078857 +/- 0.002286490285769105, 8.094861030578613 +/- 0.004228995181620121, 1.7062993049621582
4619, 3.96699595451355, 3.1293673515319824 +/- 0.39400383830070496, 0.07199881970882416 +/- 0.028961466625332832, 0.3824107050895691 +/- 0.13570153713226318, 1.0471973419189453 +/- 0.0, 0.9945430755615234 +/- 0.002179871080443263, 8.094061851501465 +/- 0.005463417619466782, 1.7062461376190186
4620, 3.7981557846069336, 3.154341697692871 +/- 0.36529025435447693, 0.07289799302816391 +/- 0.02666298858821392, 0.3974881172180176 +/- 0.12795619666576385, 1.0471973419189453 +/- 0.0, 0.9938840866088867 +/- 0.002333609154447913, 8.094354629516602 +/- 0.003527708351612091, 1.7069156169891357
4621, 3.7069191932678223, 3.133125066757202 +/- 0.39373430609703064, 0.07290925085544586 +/- 0.029286736622452736, 0.376331090927124 +/- 0.12631958723068237, 1.0471973419189453 +/- 0.0, 0.9944426417350769 +/- 0.002870097290724516, 8.095157623291016 +/- 0.003729518735781312, 1.705721378326416
4622, 3.8746285438537598, 3.183455467224121 +/- 0.36506137251853943, 0.07563762366771698 +/- 0.02680356428027153, 0.39920374751091003 +/- 0.13178224861621857, 1.0471973419189453 +/- 0.0, 0.9936100244522095 +/- 0.0019348027417436242, 8.093672752380371 +/- 0.0034266666043549776, 1.7066867351531982
4623, 3.824125289916992, 3.134387493133545 +/- 0.412119597196579, 0.07220884412527084 +/- 0.02923453599214554, 0.38505661487579346 +/- 0.145684614777565, 1.0471973419189453 +/- 0.0, 0.9943485260009766 +/- 0.0018720133230090141, 8.094791412353516 +/- 0.00442214822396636, 1.7048749923706055
4624, 4.350342750549316, 3.095522880554199 +/- 0.31297799944877625, 0.07006579637527466 +/- 0.023615049198269844, 0.3672424554824829 +/- 0.10862820595502853, 1.0471973419189453 +/- 0.0, 0.9941688776016235 +/- 0.002032312797382474, 8.095237731933594 +/- 0.004806767217814922, 1.7078590393066406
4625, 3.7748615741729736, 3.118997573852539 +/- 0.3608153760433197, 0.07238566875457764 +/- 0.02664065733551979, 0.3679180145263672 +/- 0.11788177490234375, 1.0471973419189453 +/- 0.0, 0.9942197203636169 +/- 0.0018099639564752579, 8.094216346740723 +/- 0.0036019752733409405, 1.7071971893310547
4626, 3.8080649375915527, 3.0999317169189453 +/- 0.37408939003944397, 0.07131270319223404 +/- 0.028228159993886948, 0.3592314124107361 +/- 0.11424477398395538, 1.0471973419189453 +/- 0.0, 0.9941505193710327 +/- 0.0022246462758630514, 8.094627380371094 +/- 0.003928241319954395, 1.7081480026245117
