Epoch, Accuracy, Overall Loss, RMSE, Maximal Error, Min distance Branch Points, C0-norm, Eigenvalue, Time (s)
2762, 1.016819953918457, 1.1231282949447632 +/- 0.2709115147590637, 0.03454609960317612 +/- 0.02008928544819355, 0.1480640172958374 +/- 0.07406431436538696, 1.110977053642273 +/- 0.001131553086452186, 0.997631311416626 +/- 0.004236398730427027, 9.873844146728516 +/- 0.0024365365970879793, 1.0167558193206787
2763, 1.0738987922668457, 1.1621860265731812 +/- 0.3662465810775757, 0.03770734369754791 +/- 0.02768915519118309, 0.15091472864151 +/- 0.09124977886676788, 1.1102454662322998 +/- 0.0008012556936591864, 0.997116208076477 +/- 0.004746912978589535, 9.873534202575684 +/- 0.0025293203070759773, 1.0163114070892334
2764, 1.0177059173583984, 1.1449954509735107 +/- 0.2682078778743744, 0.03564649075269699 +/- 0.020143555477261543, 0.1529752016067505 +/- 0.07114678621292114, 1.1099796295166016 +/- 0.0013074498856440187, 0.9967451691627502 +/- 0.004426504019647837, 9.873468399047852 +/- 0.0019589702133089304, 1.0159971714019775
2765, 1.153477430343628, 1.1160961389541626 +/- 0.3063437342643738, 0.03341138735413551 +/- 0.02281508967280388, 0.14086128771305084 +/- 0.08056588470935822, 1.108869194984436 +/- 0.0008178853895515203, 0.9974574446678162 +/- 0.004515470005571842, 9.874094009399414 +/- 0.0020170980133116245, 1.0169148445129395
2766, 1.002228856086731, 1.1785588264465332 +/- 0.33557477593421936, 0.03812291473150253 +/- 0.025024276226758957, 0.15181048214435577 +/- 0.08722274005413055, 1.1081480979919434 +/- 0.0007927498663775623, 0.997199296951294 +/- 0.0049439952708780766, 9.874019622802734 +/- 0.0022564977407455444, 1.016983985900879
2767, 0.976537823677063, 1.0996556282043457 +/- 0.25265511870384216, 0.03172067552804947 +/- 0.0187593474984169, 0.13454803824424744 +/- 0.0679396316409111, 1.1077933311462402 +/- 0.0011413645697757602, 0.9971594214439392 +/- 0.005379464942961931, 9.874185562133789 +/- 0.002263059141114354, 1.0163509845733643
2768, 1.0444848537445068, 1.1353695392608643 +/- 0.2954578101634979, 0.03400956094264984 +/- 0.022292448207736015, 0.1408003866672516 +/- 0.07596136629581451, 1.106353759765625 +/- 0.0011915405048057437, 0.9974784851074219 +/- 0.00434479396790266, 9.873641967773438 +/- 0.0021298187784850597, 1.0181632041931152
2769, 1.0465724468231201, 1.1516252756118774 +/- 0.2956831455230713, 0.034940771758556366 +/- 0.022148948162794113, 0.14836829900741577 +/- 0.07699526101350784, 1.1065924167633057 +/- 0.0012326146243140101, 0.9974030256271362 +/- 0.005012095905840397, 9.8739013671875 +/- 0.0017738655442371964, 1.0166382789611816
2770, 1.1893997192382812, 1.1432933807373047 +/- 0.3213605582714081, 0.035378701984882355 +/- 0.02400439977645874, 0.1417148858308792 +/- 0.08377916365861893, 1.1076207160949707 +/- 0.0005436271894723177, 0.9975822567939758 +/- 0.004575206432491541, 9.873335838317871 +/- 0.0022531652357429266, 1.0175483226776123
2771, 1.0572925806045532, 1.1337746381759644 +/- 0.3411531150341034, 0.03548024967312813 +/- 0.0260073971003294, 0.1479686200618744 +/- 0.08358767628669739, 1.1108314990997314 +/- 0.0007092221057973802, 0.9973205327987671 +/- 0.0047731222584843636, 9.873699188232422 +/- 0.0018718893406912684, 1.015462875366211
2772, 1.0363383293151855, 1.1114776134490967 +/- 0.26197558641433716, 0.03406865894794464 +/- 0.019733648747205734, 0.13747942447662354 +/- 0.06763194501399994, 1.1105045080184937 +/- 0.0005760786589235067, 0.997463047504425 +/- 0.00541465450078249, 9.874093055725098 +/- 0.0017587938345968723, 1.015791654586792
2773, 1.0218483209609985, 1.0964077711105347 +/- 0.21532651782035828, 0.032813794910907745 +/- 0.016015930101275444, 0.13465094566345215 +/- 0.058531470596790314, 1.1103932857513428 +/- 0.0004566778661683202, 0.9972725510597229 +/- 0.005050820764154196, 9.873735427856445 +/- 0.0014654650585725904, 1.017085313796997
2774, 1.0391614437103271, 1.0694406032562256 +/- 0.22841686010360718, 0.03137870132923126 +/- 0.016820097342133522, 0.12937957048416138 +/- 0.06227599456906319, 1.1116251945495605 +/- 0.000157055925228633, 0.9980332255363464 +/- 0.004555327817797661, 9.873647689819336 +/- 0.0023131559137254953, 1.0161464214324951
2775, 1.0372098684310913, 1.0887601375579834 +/- 0.2466922253370285, 0.03311555087566376 +/- 0.018487799912691116, 0.133204847574234 +/- 0.06409336626529694, 1.1120507717132568 +/- 0.00045202241744846106, 0.9975300431251526 +/- 0.004707323387265205, 9.873685836791992 +/- 0.0025832578539848328, 1.017439365386963
2776, 1.0071614980697632, 1.1043133735656738 +/- 0.24988587200641632, 0.03465821593999863 +/- 0.018726125359535217, 0.13508954644203186 +/- 0.06521901488304138, 1.112321376800537 +/- 0.000792287290096283, 0.9977425336837769 +/- 0.004444315563887358, 9.873017311096191 +/- 0.0021189269609749317, 1.0171570777893066
2777, 0.9532776474952698, 1.0480729341506958 +/- 0.1849287897348404, 0.03039967641234398 +/- 0.013860114850103855, 0.12179664522409439 +/- 0.049381379038095474, 1.1123251914978027 +/- 0.0005483860149979591, 0.997482419013977 +/- 0.003889330429956317, 9.873738288879395 +/- 0.0022819957230240107, 1.0146989822387695
2778, 0.9742736220359802, 1.0925178527832031 +/- 0.27859801054000854, 0.03350271284580231 +/- 0.021026885136961937, 0.13178876042366028 +/- 0.07056356966495514, 1.111832618713379 +/- 0.0009371695923618972, 0.9976458549499512 +/- 0.004917580168694258, 9.87363052368164 +/- 0.0021886955946683884, 1.015129566192627
2779, 1.0221025943756104, 1.08022141456604 +/- 0.23752278089523315, 0.03333020955324173 +/- 0.01795627921819687, 0.12918449938297272 +/- 0.06076100096106529, 1.113335132598877 +/- 0.0006034280522726476, 0.9976720809936523 +/- 0.004848415032029152, 9.874153137207031 +/- 0.0019035374280065298, 1.0153460502624512
2780, 1.0204968452453613, 1.1482537984848022 +/- 0.2744008004665375, 0.036204636096954346 +/- 0.020658325403928757, 0.13973574340343475 +/- 0.07122191041707993, 1.10795259475708 +/- 0.001928632496856153, 0.9969057440757751 +/- 0.004623566288501024, 9.874043464660645 +/- 0.0018502437742426991, 1.017988681793213
2781, 0.9328858256340027, 1.0576305389404297 +/- 0.19911262392997742, 0.029756097123026848 +/- 0.014852362684905529, 0.12017911672592163 +/- 0.053723420947790146, 1.1091151237487793 +/- 0.0005313889705576003, 0.9980077147483826 +/- 0.004873073194175959, 9.873982429504395 +/- 0.0018241938669234514, 1.01774001121521
2782, 0.9845566749572754, 1.0515334606170654 +/- 0.19867505133152008, 0.030086135491728783 +/- 0.014872980304062366, 0.12298139929771423 +/- 0.05295209959149361, 1.1113722324371338 +/- 0.00047844546497799456, 0.9978290796279907 +/- 0.004551569931209087, 9.87411117553711 +/- 0.0016299219569191337, 1.0181021690368652
2783, 1.028368592262268, 1.0726878643035889 +/- 0.22014538943767548, 0.031512551009655 +/- 0.01634540967643261, 0.1281791627407074 +/- 0.05896524712443352, 1.1111805438995361 +/- 0.0013525101821869612, 0.9973950386047363 +/- 0.005025106016546488, 9.874099731445312 +/- 0.002459385199472308, 1.017498254776001
2784, 1.0340909957885742, 1.0455982685089111 +/- 0.21715524792671204, 0.029464155435562134 +/- 0.01623787358403206, 0.1226891428232193 +/- 0.05762110650539398, 1.111337423324585 +/- 0.00047095349873416126, 0.9978014230728149 +/- 0.0049525294452905655, 9.873891830444336 +/- 0.001905446988530457, 1.0174412727355957
2785, 0.9588150978088379, 1.031049132347107 +/- 0.20413555204868317, 0.028651706874370575 +/- 0.015325852669775486, 0.11971485614776611 +/- 0.05442788079380989, 1.1119396686553955 +/- 0.00039739313069730997, 0.9980005621910095 +/- 0.004754208028316498, 9.874075889587402 +/- 0.0015602685743942857, 1.016709327697754
2786, 0.9627294540405273, 1.0149521827697754 +/- 0.189315527677536, 0.02728576585650444 +/- 0.01420917920768261, 0.11556842178106308 +/- 0.05043667182326317, 1.111621379852295 +/- 0.00038688728818669915, 0.9978172183036804 +/- 0.00470838462933898, 9.873893737792969 +/- 0.0017474505584686995, 1.0175342559814453
2787, 0.9959698915481567, 1.0249874591827393 +/- 0.19234459102153778, 0.028455764055252075 +/- 0.014290118589997292, 0.11584632843732834 +/- 0.052610646933317184, 1.1120370626449585 +/- 0.0007744137546978891, 0.9980001449584961 +/- 0.005032666027545929, 9.874114990234375 +/- 0.0019996894989162683, 1.0177669525146484
2788, 1.0623016357421875, 1.0200315713882446 +/- 0.1978735625743866, 0.027356278151273727 +/- 0.014901678077876568, 0.11878670752048492 +/- 0.05195145308971405, 1.1113827228546143 +/- 0.00031653090263716877, 0.9982545375823975 +/- 0.0047813341952860355, 9.874082565307617 +/- 0.0018741069361567497, 1.017216444015503
2789, 0.9918031096458435, 1.065403699874878 +/- 0.24312835931777954, 0.031678322702646255 +/- 0.0184725821018219, 0.12417107075452805 +/- 0.06013030931353569, 1.1119451522827148 +/- 0.0013226778246462345, 0.9978699684143066 +/- 0.00429838290438056, 9.873563766479492 +/- 0.0021303477697074413, 1.0187768936157227
2790, 0.9295334815979004, 1.041661262512207 +/- 0.23155148327350616, 0.028351157903671265 +/- 0.017737366259098053, 0.11724068224430084 +/- 0.05581071227788925, 1.1091264486312866 +/- 0.0016090117860585451, 0.9972331523895264 +/- 0.005528689362108707, 9.874125480651855 +/- 0.002010319847613573, 1.0185625553131104
2791, 0.9474331736564636, 1.0006811618804932 +/- 0.17115524411201477, 0.02608942613005638 +/- 0.012730253860354424, 0.11263634264469147 +/- 0.04887065663933754, 1.1115303039550781 +/- 0.0005635955021716654, 0.9980231523513794 +/- 0.004943801090121269, 9.873884201049805 +/- 0.001895618624985218, 1.0166327953338623
2792, 0.9450582265853882, 1.0630817413330078 +/- 0.24648573994636536, 0.030299626290798187 +/- 0.01878800056874752, 0.1211480051279068 +/- 0.062377236783504486, 1.109361171722412 +/- 0.0015150370309129357, 0.9975969195365906 +/- 0.0050272815860807896, 9.87413501739502 +/- 0.002089697401970625, 1.018151044845581
2793, 0.9947599172592163, 1.0472240447998047 +/- 0.24191558361053467, 0.0298334751278162 +/- 0.018617674708366394, 0.11639922112226486 +/- 0.058242056518793106, 1.110530972480774 +/- 0.0011050802422687411, 0.9981474280357361 +/- 0.005039524752646685, 9.873964309692383 +/- 0.002419197466224432, 1.0175397396087646
2794, 0.9990051984786987, 1.036086916923523 +/- 0.19965969026088715, 0.02915142849087715 +/- 0.014918380416929722, 0.11449767649173737 +/- 0.05232297256588936, 1.1108899116516113 +/- 0.001446806243620813, 0.9977675676345825 +/- 0.004310626070946455, 9.874381065368652 +/- 0.0015459881396964192, 1.0176501274108887
2795, 1.0079199075698853, 1.0519800186157227 +/- 0.23234376311302185, 0.02950703538954258 +/- 0.017631182447075844, 0.1206526905298233 +/- 0.05927088484168053, 1.1097910404205322 +/- 0.0014372796285897493, 0.9976199865341187 +/- 0.004634439013898373, 9.87398624420166 +/- 0.0016955290921032429, 1.0167677402496338
2796, 1.02090585231781, 1.0322095155715942 +/- 0.22478605806827545, 0.028133926913142204 +/- 0.016866551712155342, 0.11405372619628906 +/- 0.05874655768275261, 1.1095807552337646 +/- 0.000705464044585824, 0.9979584217071533 +/- 0.004193380009382963, 9.873934745788574 +/- 0.001710562501102686, 1.0161075592041016
2797, 0.937326192855835, 1.0350406169891357 +/- 0.2939145267009735, 0.02798406220972538 +/- 0.022124746814370155, 0.11829186230897903 +/- 0.0727505311369896, 1.109686255455017 +/- 0.0009872233495116234, 0.9977679252624512 +/- 0.004820185247808695, 9.873956680297852 +/- 0.0019471329869702458, 1.0150282382965088
2798, 0.9491886496543884, 1.0301185846328735 +/- 0.24674834311008453, 0.02783237397670746 +/- 0.018367348238825798, 0.11285975575447083 +/- 0.06543595343828201, 1.109309434890747 +/- 0.0009076867718249559, 0.9983943104743958 +/- 0.005086678545922041, 9.874085426330566 +/- 0.0012708177091553807, 1.016129732131958
2799, 0.9683780074119568, 1.033898115158081 +/- 0.2161574512720108, 0.027923554182052612 +/- 0.016275882720947266, 0.11359112709760666 +/- 0.05428483709692955, 1.109108567237854 +/- 0.0009933478431776166, 0.9978194236755371 +/- 0.005859572906047106, 9.873968124389648 +/- 0.0013744349125772715, 1.0152289867401123
2800, 1.0256898403167725, 1.0558383464813232 +/- 0.3374062776565552, 0.029850445687770844 +/- 0.025394553318619728, 0.11681464314460754 +/- 0.0846787691116333, 1.1089712381362915 +/- 0.0005847564898431301, 0.9977139234542847 +/- 0.004593499470502138, 9.873922348022461 +/- 0.0021470272913575172, 1.015411138534546
2801, 1.0649163722991943, 1.0099817514419556 +/- 0.19653402268886566, 0.026455458253622055 +/- 0.014664004556834698, 0.10874886065721512 +/- 0.05243655666708946, 1.1096014976501465 +/- 0.000551909557543695, 0.9979637861251831 +/- 0.004165473859757185, 9.873909950256348 +/- 0.001480204053223133, 1.017043113708496
2802, 0.9706159830093384, 1.0502938032150269 +/- 0.19095084071159363, 0.02867589332163334 +/- 0.014231601729989052, 0.1129666119813919 +/- 0.05097806081175804, 1.1072907447814941 +/- 0.0003418937558308244, 0.9975672960281372 +/- 0.0055599394254386425, 9.874001502990723 +/- 0.0015722895041108131, 1.0174500942230225
2803, 0.9917905330657959, 1.0300966501235962 +/- 0.20891770720481873, 0.027230963110923767 +/- 0.01583351008594036, 0.10908521711826324 +/- 0.05316659435629845, 1.107417106628418 +/- 0.0004434947040863335, 0.9983738660812378 +/- 0.0047235735692083836, 9.873804092407227 +/- 0.0017236259300261736, 1.0148630142211914
2804, 0.9846301078796387, 1.0392217636108398 +/- 0.21552026271820068, 0.02846766635775566 +/- 0.016094088554382324, 0.11128208041191101 +/- 0.055679257959127426, 1.1084837913513184 +/- 0.0004827877273783088, 0.9981428384780884 +/- 0.0049286046996712685, 9.873589515686035 +/- 0.0018693951424211264, 1.016648769378662
2805, 0.9537947773933411, 1.0133271217346191 +/- 0.21523810923099518, 0.02694135159254074 +/- 0.01597197726368904, 0.10785628855228424 +/- 0.05783935263752937, 1.1098390817642212 +/- 0.0004975666524842381, 0.9977791905403137 +/- 0.004794658627361059, 9.873960494995117 +/- 0.0014747712993994355, 1.0184481143951416
2806, 0.9056620001792908, 1.0045968294143677 +/- 0.22254100441932678, 0.02623286470770836 +/- 0.01678999699652195, 0.10633658617734909 +/- 0.05764496326446533, 1.1098856925964355 +/- 0.0006159964832477272, 0.9980959892272949 +/- 0.0050495695322752, 9.874056816101074 +/- 0.0016015995061025023, 1.0188612937927246
2807, 1.0094093084335327, 1.017102599143982 +/- 0.21573829650878906, 0.027431588619947433 +/- 0.016556670889258385, 0.10584025830030441 +/- 0.05257079377770424, 1.1096237897872925 +/- 0.0007109740399755538, 0.9979321956634521 +/- 0.004589227959513664, 9.873797416687012 +/- 0.001916620647534728, 1.0171141624450684
2808, 0.9585341811180115, 1.0208073854446411 +/- 0.17216359078884125, 0.02719299867749214 +/- 0.01295774057507515, 0.11019889265298843 +/- 0.04574050381779671, 1.1093266010284424 +/- 0.0004810794198419899, 0.9977498650550842 +/- 0.0046700588427484035, 9.874029159545898 +/- 0.0016902724746614695, 1.016510009765625
2809, 0.9625660181045532, 1.006259560585022 +/- 0.17782919108867645, 0.02591012418270111 +/- 0.013370984233915806, 0.10599904507398605 +/- 0.04668877273797989, 1.1088464260101318 +/- 0.0012484827311709523, 0.9983474612236023 +/- 0.0048149749636650085, 9.873805046081543 +/- 0.0022960465867072344, 1.0163161754608154
2810, 1.0294392108917236, 0.9933069944381714 +/- 0.14383219182491302, 0.025304850190877914 +/- 0.010949519462883472, 0.10176581144332886 +/- 0.03811544179916382, 1.109440803527832 +/- 0.0005927376914769411, 0.9978061318397522 +/- 0.005124851129949093, 9.873966217041016 +/- 0.0014871080638840795, 1.0176138877868652
2811, 0.9594793319702148, 1.0280075073242188 +/- 0.22293412685394287, 0.028430907055735588 +/- 0.01709948666393757, 0.10815024375915527 +/- 0.05370854213833809, 1.1098706722259521 +/- 0.0010729313362389803, 0.9981054663658142 +/- 0.004560989793390036, 9.874245643615723 +/- 0.0013615676434710622, 1.0168731212615967
2812, 0.8899343013763428, 0.9818005561828613 +/- 0.1543464958667755, 0.024739284068346024 +/- 0.011620569974184036, 0.10026446729898453 +/- 0.04094231501221657, 1.1101593971252441 +/- 0.00035910148289985955, 0.9978537559509277 +/- 0.004603606648743153, 9.874062538146973 +/- 0.0015442819567397237, 1.0168159008026123
2813, 1.0180968046188354, 0.9888659119606018 +/- 0.14937841892242432, 0.025025591254234314 +/- 0.011327515356242657, 0.09928276389837265 +/- 0.03919653221964836, 1.1092045307159424 +/- 0.0006285128183662891, 0.9981834888458252 +/- 0.004851274657994509, 9.874052047729492 +/- 0.002057430800050497, 1.018127679824829
2814, 0.9338871240615845, 0.9794309139251709 +/- 0.15444979071617126, 0.024346210062503815 +/- 0.011637178249657154, 0.1008201390504837 +/- 0.04059669002890587, 1.11006760597229 +/- 0.0007244566222652793, 0.9980875253677368 +/- 0.005222868174314499, 9.874095916748047 +/- 0.0015977531438693404, 1.0179758071899414
2815, 0.9205185174942017, 0.9767323136329651 +/- 0.12423773854970932, 0.024143334478139877 +/- 0.009352664463222027, 0.09821842610836029 +/- 0.03424501791596413, 1.10947847366333 +/- 0.0006015562103129923, 0.9982759952545166 +/- 0.0039983345195651054, 9.87375545501709 +/- 0.0018125420901924372, 1.0163278579711914
2816, 0.9321596622467041, 0.9786635637283325 +/- 0.16403722763061523, 0.02452756091952324 +/- 0.012427947483956814, 0.09786277264356613 +/- 0.04237866401672363, 1.109898328781128 +/- 0.0010266409954056144, 0.9981692433357239 +/- 0.00472185667604208, 9.874120712280273 +/- 0.00154868233948946, 1.017503261566162
2817, 1.0001952648162842, 0.9861831665039062 +/- 0.17805977165699005, 0.02522771805524826 +/- 0.013504154048860073, 0.0982588678598404 +/- 0.045091964304447174, 1.1098344326019287 +/- 0.00030969173531048, 0.9982435703277588 +/- 0.0045282975770533085, 9.873982429504395 +/- 0.0015473166713491082, 1.017578125
2818, 0.9279047250747681, 0.9554955959320068 +/- 0.1374421864748001, 0.022920846939086914 +/- 0.010573484003543854, 0.0937296450138092 +/- 0.0352289043366909, 1.1105268001556396 +/- 0.0007083369418978691, 0.9980848431587219 +/- 0.005069767124950886, 9.874053955078125 +/- 0.0016011180123314261, 1.0163662433624268
